date,sample_time_continuous_caster,steel_type,doc_requirement,"workpiece_weight, tonn",workpiece_slice_geometry_150x150,cast_in_row,alloy_type_open,"alloy_speed, meter/minute","steel_weight_theoretical, tonn","steel_weight, tonn",grab1_num,"steel_temperature_grab1, Celsius deg.","metal_residue_grab1, tonn",grab2_num,"resistance, tonn","swing_frequency, amount/minute","crystallizer_movement, mm","water_consumption, liter/minute","water_temperature_delta, Celsius deg.","water_consumption_secondary_cooling_zone_num1, liter/minute","water_consumption_secondary_cooling_zone_num2, liter/minute","water_consumption_secondary_cooling_zone_num3, liter/minute","Ce, %","C, %","Si, %","Mn,%","S, %","P, %","Cr, %","Ni, %","Cu, %","As, %","Mo, %","Nb, %","Ti, %","V, %","Al, %","Ca, %","N, %","Pb, %","Mg, %","Zn, %",sleeve,"quantity, tonn",num_crystallizer,num_stream,RUL
2020-07-29,2020-07-29 07:38:22,Arm500,DOC 34028-2016,156.672,0,19,1,2,157.417,157.017,5.0,1561.0,0.4,7.0,513.0,200,13,2155,9,320,350,120.0,0.386,0.2016,0.1913,1.0061,0.004,0.0139,0.0567,0.0183,0.0427,0.001,0.0034,0.0005,0.0011,0.0033,0.003,0.0009,0.0067,0.0036,0.0001,0.0023,83898,0.01,8,1,9803.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,537.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,83898,0.01,8,1,9779.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,2422.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014825,0.01,18,5,11610.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,12636.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014808,0.01,10,3,3402.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,11120.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014817,0.01,7,2,614.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,2422.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014810,0.01,9,5,16441.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,11120.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014821,0.01,12,2,697.0
2020-07-29,2020-07-29 08:15:09,Arm500,DOC 34028-2016,159.744,0,20,1,2,160.496,160.096,10.0,1560.0,0.4,7.0,1316.0,200,13,2155,9,320,350,120.0,0.39,0.2048,0.1939,1.0091,0.0029,0.0138,0.0594,0.019,0.0396,0.0011,0.0034,0.0005,0.0012,0.0033,0.0033,0.0006,0.0067,0.0037,0.0001,0.0019,30014824,0.01,14,6,15319.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,12664.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014808,0.01,10,3,3374.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,1344.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014824,0.01,14,6,15291.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,2450.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014810,0.01,9,5,16413.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,11145.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014817,0.01,7,2,589.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,11145.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014821,0.01,12,2,672.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,562.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,83898,0.01,8,1,9754.0
2020-07-29,2020-07-29 08:56:06,Arm500,DOC 34028-2016,159.744,0,21,1,2,160.496,160.096,1.0,1563.0,0.4,7.0,2450.0,200,13,2155,9,320,350,120.0,0.378,0.1947,0.1843,0.9975,0.0036,0.0128,0.0595,0.02,0.0435,0.0011,0.0035,0.0005,0.001,0.003,0.0023,0.001,0.0066,0.0036,0.0002,0.0029,30014825,0.01,18,5,11582.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,12691.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014808,0.02,10,3,3347.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,2477.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014825,0.02,18,5,11555.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,586.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,83898,0.02,8,1,9730.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,11172.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014821,0.02,12,2,645.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,11172.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014817,0.02,7,2,562.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,1371.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014824,0.02,14,6,15264.0
2020-07-29,2020-07-29 09:33:10,Arm500,DOC 34028-2016,162.816,0,22,1,2,163.575,163.175,9.0,1562.0,0.4,7.0,2477.0,200,13,2155,9,320,350,110.0,0.378,0.194,0.1965,1.005,0.0075,0.0123,0.0572,0.0186,0.0444,0.001,0.0031,0.0005,0.001,0.0031,0.0025,0.0008,0.0083,0.0036,0.0004,0.0025,30014810,0.02,9,5,16386.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,11197.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014817,0.01,7,2,537.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,2505.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014825,0.01,18,5,11527.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,611.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,83898,0.01,8,1,9705.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,2505.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014810,0.01,9,5,16358.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,12719.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014808,0.01,10,3,3319.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,11197.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014821,0.01,12,2,620.0
2020-07-29,2020-07-29 10:12:19,Arm500,DOC 34028-2016,159.744,0,23,1,2,160.496,160.096,6.0,1560.0,0.4,7.0,1399.0,200,13,2155,9,320,350,120.0,0.386,0.2025,0.1956,1.0084,0.0044,0.0129,0.0552,0.0152,0.0358,0.0012,0.0024,0.0004,0.0011,0.0029,0.0023,0.0006,0.008,0.0035,0.0001,0.002,30014824,0.01,14,6,15236.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,11224.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014817,0.01,7,2,510.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,12747.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014808,0.01,10,3,3291.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,639.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,83898,0.01,8,1,9677.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,11224.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014821,0.01,12,2,593.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,2533.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014825,0.01,18,5,11499.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,1427.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014824,0.01,14,6,15208.0
2020-07-29,2020-07-29 10:51:08,Arm500,DOC 34028-2016,162.739,0,24,1,2,163.497,163.097,5.0,1563.0,0.4,7.0,2533.0,200,13,2155,9,320,350,120.0,0.375,0.1926,0.1915,0.9986,0.0045,0.0145,0.0545,0.0205,0.0352,0.0013,0.004,0.0005,0.0011,0.003,0.0024,0.0007,0.0085,0.0035,0.0001,0.0028,30014810,0.01,9,5,16330.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,12771.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014808,0.01,10,3,3267.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,2560.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014810,0.01,9,5,16303.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,2560.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014825,0.01,18,5,11472.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,1454.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014824,0.01,14,6,15181.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,11252.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014817,0.01,7,2,482.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,11252.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,30014821,0.01,12,2,565.0
2020-07-29,2020-07-29 11:36:26,Arm500,DOC 34028-2016,162.816,0,25,1,2,163.575,163.175,10.0,1560.0,0.4,7.0,666.0,200,13,2155,9,320,350,120.0,0.375,0.1899,0.1843,0.9986,0.0035,0.0149,0.0613,0.0278,0.0457,0.001,0.0045,0.0005,0.0011,0.003,0.0031,0.0006,0.0072,0.0034,0.0001,0.0024,83898,0.01,8,1,9650.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,2588.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014810,0.01,9,5,16275.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,11280.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014817,0.01,7,2,454.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,2588.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014825,0.01,18,5,11444.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,1482.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014824,0.01,14,6,15153.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,12796.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014808,0.01,10,3,3242.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,11280.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,30014821,0.01,12,2,537.0
2020-07-29,2020-07-29 12:13:53,Arm500,DOC 34028-2016,159.744,0,26,1,2,160.496,160.096,1.0,1562.0,0.4,7.0,691.0,200,13,2155,9,320,350,120.0,0.381,0.1945,0.1951,1.0067,0.0051,0.0199,0.0576,0.0267,0.0483,0.0009,0.0071,0.0005,0.0011,0.0032,0.0024,0.001,0.0081,0.0034,0.0001,0.0034,83898,0.01,8,1,9625.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,11307.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014817,0.03,7,2,427.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,2615.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014810,0.03,9,5,16248.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,718.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,83898,0.03,8,1,9598.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,11307.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014821,0.03,12,2,510.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,1509.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014824,0.03,14,6,15126.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,12823.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014808,0.03,10,3,3215.0
2020-07-29,2020-07-29 12:53:51,Arm500,DOC 34028-2016,165.888,0,27,1,2,166.653,166.253,9.0,1562.0,0.4,7.0,2615.0,200,13,2155,9,320,350,120.0,0.388,0.2022,0.1916,1.0094,0.0089,0.0133,0.0582,0.0232,0.043,0.001,0.0051,0.0005,0.0011,0.003,0.0026,0.0014,0.0091,0.0034,0.0001,0.0019,30014825,0.03,18,5,11417.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,746.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,83898,0.01,8,1,9570.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,11332.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014817,0.01,7,2,402.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,11332.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014821,0.01,12,2,485.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,2643.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014825,0.01,18,5,11389.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,12848.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014808,0.01,10,3,3190.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,1537.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014824,0.01,14,6,15098.0
2020-07-29,2020-07-29 13:38:21,Arm500,DOC 34028-2016,159.744,0,28,1,2,160.496,160.096,6.0,1562.0,0.4,7.0,2643.0,200,13,2155,9,320,350,120.0,0.332,0.1941,0.1909,0.7306,0.0068,0.0125,0.0517,0.0237,0.0431,0.0009,0.0048,0.0004,0.001,0.0022,0.0024,0.0015,0.0086,0.003,0.0001,0.0011,30014810,0.01,9,5,16220.0
2020-07-29,2020-07-29 14:20:44,Arm500,DOC 34028-2016,165.888,0,29,1,2,166.653,166.253,5.0,1565.0,0.4,7.0,2671.0,200,13,2155,9,350,320,120.0,0.332,0.1959,0.1814,0.715,0.0041,0.0128,0.0521,0.0271,0.0456,0.001,0.0049,0.0004,0.001,0.002,0.0023,0.0009,0.0066,0.003,0.0001,0.002,30014825,0.02,18,5,11361.0
